P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_LIA,SIMPLEBITADDER_COMPOSE_9.msat.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_RDL,fischer9-mutex-6.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_RDL,skdmxa-3x3-10.base.cvc.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_IDL,inf-bakery-mutex-18.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_RDL,skdmxa-3x3-17.base.cvc.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_LRA,clocksynchro_8clocks.worst_case_skew.induct.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_LIA,MULTIPLIER_10.msat.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_IDL,qlock-4-10-35.base.cvc.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_LRA,clocksynchro_9clocks.main_invar.induct.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_LRA,good_frame_update.induction.smt,0,1073,38,38,1,0,43,229,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_RDL,fischer3-mutex-8.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_RDL,fischer3-mutex-16.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_IDL,BubbleSort_safe_blmc010.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_RDL,skdmxa-3x3-5.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_LIA,ckt_PROP1_tf_20.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_UF,PEQ002_size5.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_LIA,FISCHER8-10-fair.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_LRA,pd_no_op_accs.induction.smt,0,558,30,0,0,1,22,79,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_UF,PEQ004_size7.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_RDL,skdmxa-3x3-20.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_LRA,clocksynchro_3clocks.main_invar.induct.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_IDL,FISCHER13-8-ninc.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_RDL,fischer9-mutex-17.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_LRA,sc-13.base.cvc.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_LIA,ckt_PROP5_tf_15.smt,0,19,4,4,1,1,0,43,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_IDL,qlock-4-10-24.base.cvc.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_RDL,abz6_900.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_LIA,SIMPLEBITADDER_COMPOSE_7.msat.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_LRA,gasburner-prop3-12.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_LIA,int_incompleteness2.smt,0,4,4,4,1,1,13,524,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_LRA,simple_startup_11nodes.abstract.base.smt,0,3423,199,0,0,1,392,15428,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_RDL,skdmxa-3x3-14.base.cvc.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_RDL,fischer3-mutex-17.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_LRA,tgc_io-safe-6.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_LIA,SIMPLEBITADDER_COMPOSE_32.msat.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_LRA,uart-6.base.cvc.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_LIA,MULTIPLIER_32.msat.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_LIA,ckt_PROP3_tf_25.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_LIA,FISCHER7-7-fair.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_IDL,SortingNetwork8_safe_bgmc005.smt,0,8915,33,33,1,1,472,570,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_UF,NEQ032_size5.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_RDL,fischer9-mutex-9.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_RDL,fischer6-mutex-4.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_UF,NEQ015_size3.smt,0,2028,40,38,1,0,111,90263,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_RDL,fischer9-mutex-15.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_LIA,FISCHER7-6-fair.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_LRA,sc-36.base.cvc.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_LIA,ckt_PROP1_tf_25.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_UF,NEQ027_size11.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_RDL,fischer6-mutex-6.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_LRA,op_seen_less2.induction.smt,0,2159,76,0,0,1,92,5330,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_RDL,fischer9-mutex-18.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_RDL,skdmxa-3x3-6.base.cvc.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_LIA,FISCHER4-2-fair.smt,0,1487,161,160,1,0,63,24920,
